inelasticity,event_no
0.24409460089291413,1781019
0.9048941554758095,1781020
0.6039128991828671,1781021
0.21768591066463616,1781022
0.3600069120212154,1781023
1.0,1781024
1.0,1781025
0.6022938789023315,1781026
0.3864324810822146,1781027
0.5508399799025443,1781028
0.045232804342743904,1781029
0.17934456421719336,1781030
0.3858948706688209,1781031
0.6784616658290007,1781032
0.18516971293862083,1781033
1.0,1781034
0.8588706508615459,1781035
0.20541065607850717,1781036
0.10103598072312281,1781037
0.03861473795000181,1781038
0.19786616063001727,1781039
0.5939666988484531,1781040
1.0,1781041
0.12111186248244465,1781042
0.47634904683002866,1781043
0.35129256184230595,1781044
0.023200252833188162,1781045
0.03668336169483011,1781046
1.0,1781047
0.17125094747970004,1781048
0.06357479415491685,1781049
0.11882489272702057,1781050
1.0,1781051
0.95286063447614,1781052
0.535288185583984,1781053
0.17909669884774937,1781054
0.8713655612322415,1781055
0.89428412059544,1781056
0.21168914091456847,1781057
0.012864700425919473,1781058
0.7580055707702941,1781059
0.06948203645305462,1781060
0.9964290105132872,1781061
0.053852455275659405,1781062
0.9761574254921676,1781063
0.04973077942158177,1781064
0.04884751813736421,1781065
0.8757165454469237,1781066
0.2654131999623641,1781067
0.9531799749893722,1781068
0.9834702089340045,1781069
0.6644139789098589,1781070
0.9675619377092303,1781071
0.12662313681237347,1781072
0.08324997624553532,1781073
0.14499883994923324,1781074
1.0,1781075
0.20556616413602802,1781076
0.19710368579161985,1781077
0.5814065985782153,1781078
0.11417205378750939,1781079
0.8751394814142041,1781080
0.9656050824098938,1781081
0.40085249498209563,1781082
0.4414806400040018,1781083
0.055220834990241,1781084
0.7172472519971731,1781085
0.12839801956303953,1781086
0.7201836716713808,1781087
0.822983189612612,1781088
0.3730916746685995,1781089
0.3648175869701882,1781090
0.40965722232467083,1781091
0.04994978193536015,1781092
0.5399190453409848,1781093
0.4700523205946908,1781094
0.8859966955227025,1781095
0.933109445037036,1781096
0.6627253255937514,1781097
0.25235622722140705,1781098
0.7513516895792931,1781099
0.023424875556599112,1781100
0.6669021204795038,1781101
0.333248556805293,1781102
0.6483730757747754,1781103
0.5282211116419064,1781104
0.00388513392281864,1781105
0.887602910146422,1781106
0.46448721282964134,1781107
0.09168397004520756,1781108
0.42452276844352743,1781109
0.013038695942915068,1781110
0.8702300592127418,1781111
0.07846812266220193,1781112
0.4215210054878398,1781113
0.33738418076623855,1781114
0.12825409797944975,1781115
0.02201454400743963,1781116
0.8254058538498578,1781117
0.3886912144449506,1781118
1.0,1781119
1.0,1781120
0.1147026651039621,1781121
0.11551495381112087,1781122
0.7178915323506883,1781123
0.11111448176537375,1781124
0.09033175495527368,1781125
0.21283696367248872,1781126
0.1355168229726048,1781127
0.06793345859346467,1781128
1.0,1781129
0.6303914769024077,1781130
1.0,1781131
0.017133473707712454,1781132
0.06160919150314903,1781133
0.08139902874500982,1781134
0.7110521462255056,1781135
0.7343174230262073,1781136
0.9146504269899584,1781137
0.44546871806019306,1781138
0.09003470657926238,1781139
1.0,1781140
0.35374798222582804,1781141
0.5691527927308044,1781142
0.3273112198515299,1781143
0.19209469778954935,1781144
0.04248479929019189,1781145
1.0,1781146
0.9473021782995287,1781147
0.20992504507494447,1781148
0.13185157630268662,1781149
0.5671491176381811,1781150
0.7179040116019768,1781151
0.5633877408115923,1781152
1.0,1781153
0.16657550341946337,1781154
0.3225245309651512,1781155
0.26946755409448364,1781156
0.010699198429874657,1781157
0.2734285685663238,1781158
0.7595855130243707,1781159
0.05804682838615527,1781160
0.6647070834486125,1781161
0.07887364693014243,1781162
0.4936172719070815,1781163
0.7685426708347439,1781164
0.7587364281136502,1781165
0.03181706736853651,1781166
0.0437367228547193,1781167
0.2004618846573113,1781168
0.06258495284223375,1781169
0.6253188110844009,1781170
0.45733520284094575,1781171
0.029952235756909862,1781172
0.041886574271889576,1781173
0.5552043333444034,1781174
0.3213003996542937,1781175
0.3001830083579019,1781176
0.5597820929766394,1781177
0.4842024596374276,1781178
1.0,1781179
0.26079385061306215,1781180
0.21142413333237164,1781181
0.2860053511871826,1781182
0.10343173541744999,1781183
0.06993894440232673,1781184
0.3369557439188433,1781185
0.13655492799040003,1781186
0.16430235929763526,1781187
0.4468180458714619,1781188
0.8783735100384459,1781189
0.7292834434474056,1781190
0.13646714953687256,1781191
0.17834221559987562,1781192
0.5789495424665608,1781193
0.027446275849707158,1781194
0.34790540687586424,1781195
0.4348215228040958,1781196
0.637265110398732,1781197
1.0,1781198
0.4828558622096867,1781199
0.7634474722713075,1781200
0.4722407709453226,1781201
0.9751628571200479,1781202
0.6656882703768607,1781203
0.3471914830657812,1781204
0.535056201736419,1781205
0.7360624657535926,1781206
1.0,1781207
0.6732945632571357,1781208
0.23475100006643557,1781209
0.18644685699996788,1781210
0.0229013735248651,1781211
0.24443990533904458,1781212
0.16077905788439395,1781213
0.3855460737449178,1781214
0.31554295739881577,1781215
0.05561678184405339,1781216
0.13907907678268583,1781217
0.4205019622363292,1781218
0.8504947673609191,1781219
0.437946203958527,1781220
0.39908089962245163,1781221
0.061459323416228506,1781222
0.39530549002236226,1781223
0.34001695284070954,1781224
0.18243474460181708,1781225
0.3647516570643379,1781226
0.023272489956512432,1781227
0.7389345231976163,1781228
0.26312649584462255,1781229
0.32681769763498814,1781230
0.37896757090190947,1781231
0.482830236615436,1781232
0.011081385586790504,1781233
0.03354940097387915,1781234
0.10745855564573958,1781235
0.6201322484474804,1781236
0.44668384529212135,1781237
0.4942234849075897,1781238
0.12096036281195455,1781239
0.5688791541377817,1781240
0.7381012515908845,1781241
0.26561452377791317,1781242
0.3703272460028625,1781243
0.47100085351408083,1781244
0.48524006912597695,1781245
0.9109141678761558,1781246
0.13398191516623525,1781247
1.0,1781248
0.15075836685249844,1781249
1.0,1781250
0.7617425480325763,1781251
0.08823380509239365,1781252
0.35950619639896164,1781253
0.5743545453558505,1781254
0.7109189747678912,1781255
0.27818650462860006,1781256
0.18366978146955215,1781257
0.7329106412458606,1781258
0.636748592252282,1781259
0.09893225570598885,1781260
0.18747411398280123,1781261
1.0,1781262
0.2648622130999694,1781263
0.9370524783616366,1781264
0.8369675645470395,1781265
0.023444934420396413,1781266
0.924514686595084,1781267
0.49151032202823697,1781268
0.2456566641445186,1781269
0.04988611861553294,1781270
0.8071031133071733,1781271
1.0,1781272
0.8666541001493664,1781273
0.13689349613479584,1781274
0.7590470435732031,1781275
0.08806416039408616,1781276
0.1698783694832937,1781277
0.5347187171202252,1781278
0.3118183906009848,1781279
0.6019011742734512,1781280
0.9042620873296925,1781281
1.0,1781282
0.11834671073635317,1781283
0.31205420427788055,1781284
0.2225610791650139,1781285
0.36216376960465524,1781286
0.15442537632354214,1781287
0.26739550057154016,1781288
0.05600263372202963,1781289
0.6054923330785309,1781290
0.13535944722826476,1781291
0.7373772080355936,1781292
0.2613165726397507,1781293
0.9545605512488028,1781294
0.4230723827467908,1781295
1.0,1781296
0.24151893579711192,1781297
0.3823513069405168,1781298
0.481263578735867,1781299
0.5410924237880632,1781300
0.8255756367902659,1781301
0.3539297491396174,1781302
0.8827532584425556,1781303
0.004376917570061756,1781304
0.1369030796712558,1781305
0.8966478601519621,1781306
0.10172749504486034,1781307
1.0,1781308
0.8234887366857693,1781309
0.24975865395673058,1781310
0.925720809222946,1781311
0.19293176201729811,1781312
0.5062400974677437,1781313
0.19885397256083037,1781314
0.4920475350536758,1781315
0.27389043388511913,1781316
0.09829480834054682,1781317
0.7028016040584895,1781318
0.9068938596794146,1781319
0.003331654146367047,1781320
0.07052824222253506,1781321
0.2186361036891531,1781322
0.3104956341645517,1781323
0.46014569314765696,1781324
0.5131943199207629,1781325
0.06712320986981823,1781326
0.3470709231866478,1781327
0.05927967910273324,1781328
0.007836993197923081,1781329
0.7991141668412586,1781330
0.08643746561872168,1781331
0.6509524516747739,1781332
0.3095583702620477,1781333
0.0950618646794249,1781334
0.929687360302285,1781335
0.10941035271565158,1781336
0.05836822494655758,1781337
1.0,1781338
0.1438990563070972,1781339
0.5029774972986253,1781340
0.04621461296291174,1781341
0.11537426862063216,1781342
0.2619411078127395,1781343
0.7086201283101743,1781344
0.226484024389367,1781345
0.6827617745609108,1781346
0.11366280021561559,1781347
0.2239190777256358,1781348
0.1681195750708815,1781349
0.4698150449397167,1781350
0.7875266139353553,1781351
0.9448615357297031,1781352
0.04152430443997901,1781353
1.0,1781354
0.47786566542005704,1781355
0.1817798351098422,1781356
0.37877140234392825,1781357
0.11335846549779294,1781358
0.5341885545002445,1781359
0.02743992893024605,1781360
0.801151587651776,1781361
0.3299989500245907,1781362
0.04552181310621983,1781363
0.039913227081426306,1781364
0.5750595682635038,1781365
0.5656311745045691,1781366
0.05711038148129921,1781367
0.2479818293948376,1781368
0.09971863075617826,1781369
0.23080447111529445,1781370
0.01358601361462286,1781371
0.8721489134751799,1781372
0.12917960584577148,1781373
0.9150049780590785,1781374
0.08461251818940152,1781375
0.7041559684648617,1781376
0.2205364394122198,1781377
0.494921101674787,1781378
0.02740072626035983,1781379
0.31083997523168294,1781380
0.8143215933726027,1781381
0.10221144987952369,1781382
0.2581964648173186,1781383
0.4302018472157486,1781384
0.6670665278708348,1781385
1.0,1781386
0.7306265144763533,1781387
0.8892060087375111,1781388
1.0,1781389
0.035812605750002335,1781390
0.5422447386017781,1781391
1.0,1781392
0.274469560821329,1781393
0.10560572943924396,1781394
0.3146990309088493,1781395
0.3496944796002205,1781396
0.1544939512509994,1781397
0.6378447610480298,1781398
0.10106922155300824,1781399
0.7348920493744213,1781400
0.43806106934420186,1781401
0.055835157282535186,1781402
0.09893222977167493,1781403
0.5163964962342241,1781404
0.03746599601520817,1781405
0.27156487055580036,1781406
0.8807698809203622,1781407
0.4271719142627932,1781408
0.06732796531466056,1781409
0.9422236379670414,1781410
0.29457923434634115,1781411
0.9260452911177726,1781412
0.8497170337386368,1781413
0.4990350948824991,1781414
0.6593416377315908,1781415
0.7508665593081284,1781416
0.3088172787608653,1781417
0.6294423310396817,1781418
0.5645904363235473,1781419
0.7075944745491959,1781420
0.25795122759921707,1781421
0.004780104989772993,1781422
0.47934802483213346,1781423
0.0758612762538734,1781424
0.14843038833197808,1781425
0.10228376278825013,1781426
1.0,1781427
0.18330913848696195,1781428
0.4190265029422039,1781429
0.6008969681594567,1781430
0.3174826146599391,1781431
0.48615970912303685,1781432
1.0,1781433
1.0,1781434
0.14327013999826554,1781435
0.5276091483272215,1781436
0.13492431805549532,1781437
0.08765563686024247,1781438
0.4276528720494639,1781439
0.7623547714559867,1781440
0.23929010680625995,1781441
0.5124746925703187,1781442
0.45802543301112064,1781443
1.0,1781444
0.5182524786591054,1781445
0.6600127778840899,1781446
0.0872860605403919,1781447
0.00563086321658357,1781448
0.17409402849773215,1781449
0.7461606609155542,1781450
0.40402321429940824,1781451
0.9135656746810307,1781452
0.16103146591963535,1781453
0.6462535790447304,1781454
0.35915372169600146,1781455
0.12090603211525275,1781456
0.9749709468538398,1781457
0.04482421019083749,1781458
0.2731565659501013,1781459
0.34310498603015394,1781460
0.643629789386232,1781461
0.5283428207586305,1781462
0.3565427213727108,1781463
0.21983255010109615,1781464
0.04619413388562821,1781465
0.34781657932822485,1781466
0.4419580545198585,1781467
0.7675312800222628,1781468
0.9830222723467785,1781469
0.43723988224941535,1781470
0.0450340376465983,1781471
0.3617460879615779,1781472
0.17591631460745893,1781473
0.9448811904650319,1781474
0.2620060328843987,1781475
0.5115855767076976,1781476
0.12128654644974324,1781477
0.01659511975905703,1781478
0.5309500649829505,1781479
0.3467697372184797,1781480
0.4309294989306791,1781481
0.6944102953335919,1781482
0.8852731075654318,1781483
0.2999502813735867,1781484
0.26664322324191436,1781485
0.07535500756742908,1781486
0.6926724585209001,1781487
0.3621337300724262,1781488
0.46961677023216497,1781489
0.0014570554431889704,1781490
0.0851479905099567,1781491
0.7008040739924746,1781492
0.9163189412480611,1781493
0.5202648456423542,1781494
0.3846306514588801,1781495
0.32186268429624454,1781496
0.1050175298029341,1781497
0.008447738438495778,1781498
0.36062844255246085,1781499
0.33517782876043234,1781500
0.6543260685304466,1781501
0.692383515189968,1781502
0.6330638253631349,1781503
0.03121830996317998,1781504
0.18315846594447172,1781505
0.3905717997228142,1781506
0.06730090059447258,1781507
0.5529468894024563,1781508
0.17276927274423215,1781509
0.7280354295567134,1781510
0.010583283600559268,1781511
0.1394702954025191,1781512
0.3964095119860399,1781513
0.04810710453653766,1781514
0.24025642556587057,1781515
0.6555085584260736,1781516
0.4010543801670796,1781517
0.5071426109490299,1781518
0.4334462975262041,1781519
0.40889438247563004,1781520
0.6460729725504524,1781521
0.18278862603167367,1781522
0.5935210718525471,1781523
0.6663497259303162,1781524
0.3049280819659158,1781525
1.0,1781526
0.8686853849304998,1781527
0.00527102306981575,1781528
0.9448298594020242,1781529
0.03697281506066219,1781530
1.0,1781531
0.12398356616559392,1781532
0.23789256279682536,1781533
0.5490969798128624,1781534
0.3294897049471335,1781535
0.13548386393701994,1781536
0.04586169776224969,1781537
1.0,1781538
0.6880988515828421,1781539
0.048014505306914645,1781540
0.039096241690271594,1781541
1.0,1781542
1.0,1781543
0.5573046686006495,1781544
0.2537763655578784,1781545
0.6031068477059873,1781546
0.04006113183710447,1781547
1.0,1781548
0.36005793598824687,1781549
0.7411183331820876,1781550
0.26974855031631795,1781551
1.0,1781552
0.03378697645461204,1781553
0.5554423894867742,1781554
0.07228748142907082,1781555
0.25756924185706964,1781556
0.8863928773408438,1781557
0.4318174704255101,1781558
0.45511593191060074,1781559
0.12265882044723542,1781560
0.40716223976165533,1781561
0.31931094437055885,1781562
0.13716804803789673,1781563
1.0,1781564
0.7641335636038831,1781565
0.3139349953621493,1781566
0.6169884198932487,1781567
0.043623927667118534,1781568
0.07557539968179416,1781569
0.2780543563368807,1781570
0.4645433437324489,1781571
0.2591564455065336,1781572
1.0,1781573
0.8034592924590355,1781574
0.004886215703279184,1781575
0.5200960966846755,1781576
0.5564723033689567,1781577
0.052732432167046595,1781578
0.03248994197374866,1781579
0.21075160636945822,1781580
0.6132259243836093,1781581
0.08753515289517966,1781582
0.8623995704661337,1781583
0.1220364048103717,1781584
0.4959249075485962,1781585
0.23227336965432765,1781586
0.01242556882044421,1781587
0.07822770264863643,1781588
0.4402575508293306,1781589
0.600273212174581,1781590
0.16934384818260717,1781591
0.7599480759689864,1781592
0.5634597057842681,1781593
0.005314716161021638,1781594
0.15747684957493635,1781595
0.04816471691937407,1781596
0.2603357533507924,1781597
0.45209961878287275,1781598
0.10183121855326593,1781599
0.215068084799105,1781600
0.18837714018937712,1781601
1.0,1781602
0.8981658427164616,1781603
1.0,1781604
0.6725060139140545,1781605
0.5578856695726804,1781606
0.6654874871322444,1781607
0.19870768677060635,1781608
0.8215287540828191,1781609
0.9683806033255294,1781610
0.11162609336626728,1781611
0.4731093799219518,1781612
0.013540134897951916,1781613
0.41330512950735065,1781614
0.5716676576779254,1781615
1.0,1781616
0.28368911419340104,1781617
0.8692590378244163,1781618
0.14407866350278709,1781619
0.21185322632948467,1781620
0.06784834567398657,1781621
1.0,1781622
0.9599348864963916,1781623
0.0028945028727328515,1781624
0.3821505360318296,1781625
0.4130440947685461,1781626
0.16000919249116452,1781627
0.3061563866943984,1781628
1.0,1781629
0.10035115508544912,1781630
0.06286003232345694,1781631
0.006397636443704724,1781632
0.6610106975027933,1781633
0.22109882208708143,1781634
0.3531340671232108,1781635
0.39065594462510034,1781636
0.12053150353966968,1781637
0.3999364320690282,1781638
0.874660884408111,1781639
0.11133016157518216,1781640
1.0,1781641
0.43053352409800594,1781642
0.8752385278909818,1781643
0.3137882716149616,1781644
0.2049711634241873,1781645
0.03235571901103651,1781646
0.803990291994025,1781647
1.0,1781648
0.5634197594265691,1781649
0.7555022363477482,1781650
0.1760759312697069,1781651
0.15970666715393889,1781652
0.18305501639541244,1781653
0.07652943485708785,1781654
0.04268242249654153,1781655
0.09290752440348538,1781656
0.31979574243325604,1781657
0.587934313885145,1781658
0.18016679487539056,1781659
1.0,1781660
0.31063617370699437,1781661
0.5161670709619623,1781662
0.3690729591134869,1781663
0.06677540977815621,1781664
0.25285506747114606,1781665
0.21185648319934647,1781666
0.3832041312673883,1781667
0.6619339540671879,1781668
1.0,1781669
0.2743797380401678,1781670
0.748245314929408,1781671
0.4945333151754552,1781672
0.8521941805985607,1781673
0.230004455645484,1781674
0.07584864308173034,1781675
0.3323362432089362,1781676
0.91414619884565,1781677
0.15955593589135086,1781678
0.04609556783515778,1781679
0.4159054972658419,1781680
1.0,1781681
0.2292373358810338,1781682
0.08971224088015672,1781683
0.8268688144273251,1781684
0.11445737047129712,1781685
0.1368551416357462,1781686
0.07602630585137415,1781687
1.0,1781688
0.6595538033469757,1781689
0.0024040200533365086,1781690
0.6675564625734385,1781691
0.038835744402998085,1781692
0.10275856741295308,1781693
0.38356375569990064,1781694
0.005056555207425428,1781695
0.4336487968317563,1781696
0.0922343010796074,1781697
0.4975668920425287,1781698
0.09461341359821474,1781699
0.1471174392121648,1781700
0.6188592179498155,1781701
0.17202297378358455,1781702
0.8650467283319807,1781703
0.13066621348245855,1781704
0.6843379344131516,1781705
0.39688217351810307,1781706
0.9705436970476,1781707
0.6915597498855846,1781708
0.26213239404145217,1781709
0.27676197444064654,1781710
1.0,1781711
0.42123677292519957,1781712
0.010721682863242599,1781713
0.3010062572799559,1781714
1.0,1781715
0.13455624729355053,1781716
0.03054747354463394,1781717
0.08825025799980357,1781718
0.07783481792007274,1781719
0.09530562208908622,1781720
0.3095822796986686,1781721
0.6105142946137885,1781722
0.4159515127648489,1781723
0.4234850403135788,1781724
0.23197474842415822,1781725
0.6975297863588639,1781726
0.7978780364574508,1781727
0.04151579255633042,1781728
0.16915812085923176,1781729
0.2629626812946424,1781730
0.264022807212172,1781731
1.0,1781732
0.6409998713009031,1781733
0.08744772183866345,1781734
1.0,1781735
0.5305563589632563,1781736
0.9441259496371205,1781737
0.5360149364679139,1781738
0.7907203082571397,1781739
0.06569250856159004,1781740
0.29446845989489356,1781741
1.0,1781742
0.3455436826144602,1781743
0.24204034553712184,1781744
0.5590687117037584,1781745
0.3099299599559785,1781746
0.8938337461413677,1781747
0.05275554526898729,1781748
0.2769987544548831,1781749
0.0628308448119076,1781750
0.26060705730156997,1781751
0.2874041717926962,1781752
0.7067019719641754,1781753
0.020207657045102856,1781754
0.5006270175110741,1781755
0.9817180865681489,1781756
0.4292429421274684,1781757
0.8408988475845409,1781758
0.8310893265645865,1781759
0.8094274027086727,1781760
0.11614972249145172,1781761
0.5778314587879945,1781762
0.7007148131959382,1781763
0.9698912331140769,1781764
0.5247732501881932,1781765
1.0,1781766
0.4994057019408412,1781767
0.971996562387367,1781768
0.846952933437441,1781769
1.0,1781770
0.7645127547761916,1781771
0.3814798824136768,1781772
0.08989033809669378,1781773
0.201704833737972,1781774
0.25383536433203646,1781775
0.023874127047828986,1781776
0.5914159897474116,1781777
1.0,1781778
0.3180304604413099,1781779
0.4966988838795413,1781780
0.14782876997742145,1781781
0.4140546395715141,1781782
0.06907727145124154,1781783
0.058370524889666764,1781784
0.06887314199162142,1781785
0.17614082165571543,1781786
0.25908795344432944,1781787
1.0,1781788
0.9848072271115913,1781789
0.6757683864989136,1781790
0.6112965032655103,1781791
0.05722984211072302,1781792
0.04484215691876048,1781793
0.14896724048557397,1781794
0.06630673512829433,1781795
0.3920836896815424,1781796
1.0,1781797
0.2597947373835613,1781798
0.10210514189374964,1781799
0.27585483749101547,1781800
0.5234843609091071,1781801
0.6388367546370628,1781802
0.5122429178844388,1781803
0.6804391489036156,1781804
1.0,1781805
0.02427634843165527,1781806
0.018954422702085583,1781807
0.41952342494866046,1781808
0.2651877268612296,1781809
0.5392715867496085,1781810
0.1102509160306554,1781811
0.9317552756855038,1781812
0.16698702686669864,1781813
0.3009217936254085,1781814
0.0742028420346783,1781815
0.08739097039165333,1781816
0.7790947586002589,1781817
0.44214216949520935,1781818
0.43457586899606016,1781819
1.0,1781820
0.23247707063714462,1781821
0.2934069415404129,1781822
0.010966358261549125,1781823
0.7704529358205847,1781824
0.10278699317963103,1781825
0.523411703286077,1781826
0.2227924434433276,1781827
0.5304375754321844,1781828
0.4592003315269968,1781829
0.05194145909382253,1781830
0.10661581905834183,1781831
1.0,1781832
0.6648283869199556,1781833
0.37625673074488797,1781834
0.43309524037300173,1781835
0.7607385611382778,1781836
0.16274398595580508,1781837
0.021137550222164903,1781838
0.5425121693950888,1781839
0.2708764354125536,1781840
0.47942435919174164,1781841
0.03789922978984017,1781842
0.29076520427493624,1781843
0.6063541978611109,1781844
0.6299863811586712,1781845
0.9617670886713726,1781846
0.9376428996160132,1781847
0.4376888961611778,1781848
0.021908384913656542,1781849
0.4920324046514123,1781850
0.3822063973804197,1781851
0.13314520553180564,1781852
0.37977024146252847,1781853
0.2908514361493718,1781854
0.2980292067454421,1781855
0.5464769159327496,1781856
0.16272983888691384,1781857
0.4675619820314004,1781858
0.6269244206751299,1781859
0.004185965528030633,1781860
0.22897487929245386,1781861
0.015091828853991296,1781862
0.18786640131269816,1781863
0.4443011536838518,1781864
0.5037113297245303,1781865
1.0,1781866
0.05277878620628762,1781867
0.3825353214906473,1781868
0.37798415075285197,1781869
0.5685692245718452,1781870
0.03991844384843768,1781871
0.9866655154232267,1781872
0.9581799329391858,1781873
0.3977836738321613,1781874
0.9788670554567559,1781875
0.06452238484677808,1781876
0.16280544341487035,1781877
0.1293747354270195,1781878
0.21885682428531017,1781879
0.7679646757561587,1781880
0.6156891640179326,1781881
0.06872610396526269,1781882
0.7067302250776786,1781883
0.48862759768491626,1781884
0.5163241755178243,1781885
0.8749805151985275,1781886
0.018137277547422892,1781887
0.42727447127407214,1781888
0.010267642839589919,1781889
0.13069503732815635,1781890
0.360476996927266,1781891
0.3344083913210468,1781892
0.8019818106925214,1781893
0.08174836873360591,1781894
0.8954234704365012,1781895
0.19298218967658742,1781896
0.10997952224850016,1781897
0.019554243242360103,1781898
0.7314278726194121,1781899
0.0830486329841027,1781900
0.5338142474790191,1781901
1.0,1781902
0.24232445789161494,1781903
0.7890920294222061,1781904
1.0,1781905
0.22754193674019552,1781906
0.5618269613621599,1781907
0.13859590417203294,1781908
0.8557706472836257,1781909
0.2548434029936646,1781910
0.25009266131481334,1781911
0.37799121241721756,1781912
1.0,1781913
0.01819667220561283,1781914
0.3613585822425557,1781915
0.3864805327188102,1781916
0.12094057742318343,1781917
0.4387107293022028,1781918
0.12440615116881415,1781919
0.21295452524719194,1781920
0.46415031236200577,1781921
0.7284700106099329,1781922
0.5856803929046126,1781923
0.49507109778420255,1781924
0.6867361207209839,1781925
0.36812767703348415,1781926
0.025650104169216537,1781927
0.022523893271424122,1781928
0.11043563060358952,1781929
1.0,1781930
0.33582526695188175,1781931
0.01050293267280189,1781932
0.7645780301187683,1781933
0.4776343702214404,1781934
0.16378641262806914,1781935
0.05284302428151655,1781936
0.14913877187221147,1781937
0.18969006817202305,1781938
0.5001651242064233,1781939
1.0,1781940
0.4396610165049317,1781941
0.197541330528471,1781942
0.10708435125595994,1781943
0.20208314294220453,1781944
1.0,1781945
1.0,1781946
0.615982312049073,1781947
1.0,1781948
0.14919046525229462,1781949
0.1965486077756845,1781950
0.761943575732817,1781951
0.6599156084307696,1781952
0.2701865156188391,1781953
1.0,1781954
0.1051851423021023,1781955
0.9130398089070627,1781956
1.0,1781957
0.13610748413948814,1781958
0.484663882098878,1781959
1.0,1781960
0.9809875257630021,1781961
0.5040373461309038,1781962
0.827196445425323,1781963
0.11619899439601289,1781964
1.0,1781965
1.0,1781966
0.699880943060732,1781967
0.18714776256698917,1781968
1.0,1781969
0.7820756601329713,1781970
0.47481549734514295,1781971
0.9533292159232064,1781972
1.0,1781973
0.3150928706287397,1781974
1.0,1781975
0.2279942747422259,1781976
0.045193285218856016,1781977
1.0,1781978
0.37106946798778007,1781979
1.0,1781980
0.10082929232596294,1781981
0.46025520930467134,1781982
0.3985918111124661,1781983
1.0,1781984
0.645874739362382,1781985
0.5015764929388187,1781986
0.15988268451843812,1781987
0.24554912511193006,1781988
0.0350477511470334,1781989
0.994556800814066,1781990
0.7589020105750164,1781991
0.6247717228090912,1781992
0.1732797985083211,1781993
0.29668984007533383,1781994
1.0,1781995
0.41743172552346,1781996
1.0,1781997
0.6511757406917145,1781998
1.0,1781999
0.03941407087546833,1782000
0.7100740532127017,1782001
0.7698690925221134,1782002
0.5537759781602998,1782003
0.36665714604428645,1782004
0.22646286249362124,1782005
1.0,1782006
1.0,1782007
1.0,1782008
0.4816892735805589,1782009
0.2202863790716607,1782010
1.0,1782011
0.24720761224098342,1782012
1.0,1782013
0.110785888936066,1782014
1.0,1782015
0.7979107179643256,1782016
1.0,1782017
0.9552182963318833,1782018
1.0,1782019
0.6215565426600076,1782020
0.7258484880309031,1782021
1.0,1782022
1.0,1782023
1.0,1782024
1.0,1782025
0.8359459194664449,1782026
0.22424726174195342,1782027
0.8103361046515237,1782028
1.0,1782029
1.0,1782030
0.5672245077028903,1782031
0.03176215073117816,1782032
1.0,1782033
0.2841735818819342,1782034
0.12606282934459612,1782035
0.9319476387874288,1782036
0.3504315895115263,1782037
0.8325027291690854,1782038
0.872941316506099,1782039
0.8245209530795217,1782040
0.4398291154562175,1782041
0.19037658791023926,1782042
0.18105458412189834,1782043
0.38819902398992223,1782044
0.8599007498023761,1782045
0.8878416200803244,1782046
0.729169905052234,1782047
1.0,1782048
0.18978970177055854,1782049
0.9078896888917134,1782050
0.02921039776176637,1782051
0.6877386184698105,1782052
0.39256047899446045,1782053
0.29973569060978,1782054
0.2851704606048401,1782055
0.48775953952064066,1782056
1.0,1782057
0.46130537679707373,1782058
1.0,1782059
1.0,1782060
1.0,1782061
0.9974131960407089,1782062
0.8336032817280268,1782063
0.15609150295510676,1782064
1.0,1782065
0.41605194642184407,1782066
0.6654987723876216,1782067
0.4094246187390801,1782068
0.19334688084295226,1782069
0.013398406587785683,1782070
0.04565966126915366,1782071
0.30667786478436143,1782072
0.2906341004245513,1782073
1.0,1782074
0.6719130194473599,1782075
0.6541572469330466,1782076
1.0,1782077
0.002836663448044341,1782078
0.08870179217412533,1782079
0.31344042459040167,1782080
0.5262123148167404,1782081
1.0,1782082
0.9411656980933011,1782083
0.4915741085242108,1782084
0.8247288408279326,1782085
1.0,1782086
0.08178617121905019,1782087
0.8030426404712072,1782088
1.0,1782089
1.0,1782090
0.8998245691040521,1782091
0.3380293589097648,1782092
0.5284649468462985,1782093
0.0191932635698292,1782094
0.6159128805613285,1782095
0.43469798180524455,1782096
0.06266475259494131,1782097
0.11930075763663084,1782098
1.0,1782099
0.0102929983249328,1782100
0.5031455107874787,1782101
0.33082486519883114,1782102
0.1039862476470168,1782103
0.7974948531594692,1782104
1.0,1782105
1.0,1782106
0.5882083308955193,1782107
1.0,1782108
0.304957018647272,1782109
0.43286045091623926,1782110
0.21449602293968106,1782111
0.19779327001843505,1782112
0.012282112596323613,1782113
1.0,1782114
1.0,1782115
0.007935644346493631,1782116
0.415978497548226,1782117
0.6387289320661931,1782118
0.8017464243505297,1782119
0.03145560000613645,1782120
0.8659073367803396,1782121
0.48688835393960816,1782122
0.7833092448426582,1782123
0.19515288326104796,1782124
0.26666382597095795,1782125
0.8473508619941228,1782126
1.0,1782127
0.34884070845296944,1782128
1.0,1782129
0.03407164154331799,1782130
0.46962965689560865,1782131
1.0,1782132
1.0,1782133
1.0,1782134
0.6400378089326861,1782135
0.34676784784514536,1782136
0.3287312325607904,1782137
0.6923103541333419,1782138
1.0,1782139
0.10737236249628379,1782140
0.4528885578354189,1782141
0.9962992937502342,1782142
1.0,1782143
0.6824674455368622,1782144
1.0,1782145
1.0,1782146
0.9321642617760852,1782147
0.3325697026263815,1782148
